Codigo,Nome,Quantidade,Taxa,Status
1173,Produto numero 1173,293,1.96,S
1173,Produto numero 1173,293,1.317,S
1173,Produto numero 1173,293,69.321,S
1173,Produto numero 1173,293,11.336,S
1173,Produto numero 1173,293,54.419,S
1173,Produto numero 1173,293,37.483,S
1173,Produto numero 1173,293,22.08,S
1173,Produto numero 1173,293,4.899,S
1173,Produto numero 1173,293,99.114,S
1173,Produto numero 1173,293,32.441,S
1173,Produto numero 1173,293,55.819,S
1173,Produto numero 1173,293,78.047,S
1173,Produto numero 1173,293,88.22,S
1173,Produto numero 1173,293,22.218,S
1173,Produto numero 1173,293,43.008,N
1173,Produto numero 1173,293,93.636,N
1173,Produto numero 1173,293,15.465,N
1173,Produto numero 1173,293,94.624,N
1173,Produto numero 1173,293,18.977,N
1174,Produto numero 1174,294,49.369,S
1174,Produto numero 1174,294,57.682,S
1174,Produto numero 1174,294,58.126,S
1174,Produto numero 1174,294,86.993,S
1174,Produto numero 1174,294,57.12,S
1174,Produto numero 1174,294,20.007,S
1174,Produto numero 1174,294,65.204,S
1174,Produto numero 1174,294,24.315,S
1174,Produto numero 1174,294,40.86,S
1174,Produto numero 1174,294,7.037,S
1174,Produto numero 1174,294,26.105,S
1174,Produto numero 1174,294,59.744,S
1174,Produto numero 1174,294,11.635,S
1174,Produto numero 1174,294,10.98,S
1174,Produto numero 1174,294,36.809,S
1174,Produto numero 1174,294,59.391,S
1174,Produto numero 1174,294,98.705,S
1174,Produto numero 1174,294,36.006,S
1174,Produto numero 1174,294,16.671,S
1174,Produto numero 1174,294,51.111,S
1174,Produto numero 1174,294,59.198,N
1174,Produto numero 1174,294,56.937,N
1174,Produto numero 1174,294,30.178,N
1174,Produto numero 1174,294,89.347,N
1174,Produto numero 1174,294,83.621,N
1175,Produto numero 1175,294,7.485,S
1175,Produto numero 1175,294,47.148,S
1175,Produto numero 1175,294,13.892,S
1175,Produto numero 1175,294,69.355,S
1175,Produto numero 1175,294,14.517,S
1175,Produto numero 1175,294,0.429,S
1175,Produto numero 1175,294,63.026,S
1175,Produto numero 1175,294,24.68,S
1175,Produto numero 1175,294,21.108,S
1175,Produto numero 1175,294,50.365,S
1175,Produto numero 1175,294,85.948,S
1175,Produto numero 1175,294,66.962,S
1175,Produto numero 1175,294,82.881,S
1175,Produto numero 1175,294,80.214,S
1175,Produto numero 1175,294,31.092,S
1175,Produto numero 1175,294,64.456,S
1175,Produto numero 1175,294,91.635,S
1175,Produto numero 1175,294,81.971,S
1175,Produto numero 1175,294,65.069,S
1175,Produto numero 1175,294,68.423,S
1175,Produto numero 1175,294,42.882,N
1175,Produto numero 1175,294,76.032,N
1175,Produto numero 1175,294,50.519,N
1175,Produto numero 1175,294,83.171,N
1175,Produto numero 1175,294,5.115,N
1176,Produto numero 1176,294,77.792,S
1176,Produto numero 1176,294,48.315,S
1176,Produto numero 1176,294,69.045,S
1176,Produto numero 1176,294,35.117,S
1176,Produto numero 1176,294,73.108,S
1176,Produto numero 1176,294,99.338,S
1176,Produto numero 1176,294,73.063,S
1176,Produto numero 1176,294,42.159,S
1176,Produto numero 1176,294,39.857,S
1176,Produto numero 1176,294,34.492,S
1176,Produto numero 1176,294,90.969,S
1176,Produto numero 1176,294,28.885,S
1176,Produto numero 1176,294,19.082,S
1176,Produto numero 1176,294,68.75,S
1176,Produto numero 1176,294,4.795,S
1176,Produto numero 1176,294,22.043,S
1176,Produto numero 1176,294,1.013,S
1176,Produto numero 1176,294,56.08,S
1176,Produto numero 1176,294,50.275,S
1176,Produto numero 1176,294,48.912,S
1176,Produto numero 1176,294,37.72,N
1176,Produto numero 1176,294,25.035,N
1176,Produto numero 1176,294,76.635,N
1176,Produto numero 1176,294,33.085,N
1176,Produto numero 1176,294,41.466,N
1177,Produto numero 1177,294,41.56,S
1177,Produto numero 1177,294,85.154,S
1177,Produto numero 1177,294,53.997,S
1177,Produto numero 1177,294,18.02,S
1177,Produto numero 1177,294,22.891,S
1177,Produto numero 1177,294,60.077,S
1177,Produto numero 1177,294,1.252,S
1177,Produto numero 1177,294,55.481,S
1177,Produto numero 1177,294,53.389,S
1177,Produto numero 1177,294,85.046,S
1177,Produto numero 1177,294,45.871,S
1177,Produto numero 1177,294,70.915,S
1177,Produto numero 1177,294,99.446,S
1177,Produto numero 1177,294,20.203,S
1177,Produto numero 1177,294,94.729,S
1177,Produto numero 1177,294,31.085,S
1177,Produto numero 1177,294,54.584,S
1177,Produto numero 1177,294,23.599,S
1177,Produto numero 1177,294,87.465,S
1177,Produto numero 1177,294,14.084,S
1177,Produto numero 1177,294,21.352,N
1177,Produto numero 1177,294,3.467,N
1177,Produto numero 1177,294,38.2,N
1177,Produto numero 1177,294,68.819,N
1177,Produto numero 1177,294,52.427,N
1178,Produto numero 1178,295,21.416,S
1178,Produto numero 1178,295,39.929,S
1178,Produto numero 1178,295,5.326,S
1178,Produto numero 1178,295,40.222,S
1178,Produto numero 1178,295,28.793,S
1178,Produto numero 1178,295,65.162,S
1178,Produto numero 1178,295,77.206,S
1178,Produto numero 1178,295,79.283,S
1178,Produto numero 1178,295,40.607,S
1178,Produto numero 1178,295,94.828,S
1178,Produto numero 1178,295,57.292,S
1178,Produto numero 1178,295,13.276,S
1178,Produto numero 1178,295,50.428,S
1178,Produto numero 1178,295,72.034,S
1178,Produto numero 1178,295,44.052,S
1178,Produto numero 1178,295,48.374,S
1178,Produto numero 1178,295,93.345,S
1178,Produto numero 1178,295,99.612,S
1178,Produto numero 1178,295,61.505,S
1178,Produto numero 1178,295,88.722,S
1178,Produto numero 1178,295,72.713,N
1178,Produto numero 1178,295,59.043,N
1178,Produto numero 1178,295,77.527,N
1178,Produto numero 1178,295,63.074,N
1178,Produto numero 1178,295,22.749,N
1179,Produto numero 1179,295,42.391,S
1179,Produto numero 1179,295,53.979,S
1179,Produto numero 1179,295,13.991,S
1179,Produto numero 1179,295,0.902,S
1179,Produto numero 1179,295,73.283,S
1179,Produto numero 1179,295,29.623,S
1179,Produto numero 1179,295,67.697,S
1179,Produto numero 1179,295,55.689,S
1179,Produto numero 1179,295,27.22,S
1179,Produto numero 1179,295,93.285,S
1179,Produto numero 1179,295,44.173,S
1179,Produto numero 1179,295,15.116,S
1179,Produto numero 1179,295,0.632,S
1179,Produto numero 1179,295,96.898,S
1179,Produto numero 1179,295,51.712,S
1179,Produto numero 1179,295,33.769,S
1179,Produto numero 1179,295,29.649,S
1179,Produto numero 1179,295,96.885,S
1179,Produto numero 1179,295,18.265,S
1179,Produto numero 1179,295,72.538,S
1179,Produto numero 1179,295,62.336,N
1179,Produto numero 1179,295,11.933,N
1179,Produto numero 1179,295,72.92,N
1179,Produto numero 1179,295,51.708,N
1179,Produto numero 1179,295,53.203,N
1180,Produto numero 1180,295,56.92,S
1180,Produto numero 1180,295,20.472,S
1180,Produto numero 1180,295,48.85,S
1180,Produto numero 1180,295,26.151,S
1180,Produto numero 1180,295,51.814,S
1180,Produto numero 1180,295,18.738,S
1180,Produto numero 1180,295,97.062,S
1180,Produto numero 1180,295,10.085,S
1180,Produto numero 1180,295,77.959,S
1180,Produto numero 1180,295,1.639,S
1180,Produto numero 1180,295,58.717,S
1180,Produto numero 1180,295,52.942,S
1180,Produto numero 1180,295,63.576,S
1180,Produto numero 1180,295,57.403,S
1180,Produto numero 1180,295,57.652,S
1180,Produto numero 1180,295,81.613,S
1180,Produto numero 1180,295,23.901,S
1180,Produto numero 1180,295,99.533,S
1180,Produto numero 1180,295,56.683,S
1180,Produto numero 1180,295,51.306,S
1180,Produto numero 1180,295,7.479,N
1180,Produto numero 1180,295,19.548,N
1180,Produto numero 1180,295,19.37,N
1180,Produto numero 1180,295,68.802,N
1180,Produto numero 1180,295,14.24,N
1181,Produto numero 1181,295,13.81,S
1181,Produto numero 1181,295,16.205,S
1181,Produto numero 1181,295,32.525,S
1181,Produto numero 1181,295,45.834,S
1181,Produto numero 1181,295,93.984,S
1181,Produto numero 1181,295,35.948,S
1181,Produto numero 1181,295,65.478,S
1181,Produto numero 1181,295,51.071,S
1181,Produto numero 1181,295,30.595,S
1181,Produto numero 1181,295,13.668,S
1181,Produto numero 1181,295,17.641,S
1181,Produto numero 1181,295,74.199,S
1181,Produto numero 1181,295,41.043,S
1181,Produto numero 1181,295,48.032,S
1181,Produto numero 1181,295,85.763,S
1181,Produto numero 1181,295,87.491,S
1181,Produto numero 1181,295,44.894,S
1181,Produto numero 1181,295,53.004,S
1181,Produto numero 1181,295,80.246,S
1181,Produto numero 1181,295,76.76,S
1181,Produto numero 1181,295,20.319,N
1181,Produto numero 1181,295,33.774,N
1181,Produto numero 1181,295,1.217,N
1181,Produto numero 1181,295,97.403,N
1181,Produto numero 1181,295,55.082,N
1182,Produto numero 1182,296,46.305,S
1182,Produto numero 1182,296,34.88,S
1182,Produto numero 1182,296,54.77,S
1182,Produto numero 1182,296,94.714,S
1182,Produto numero 1182,296,6.622,S
1182,Produto numero 1182,296,75.483,S
1182,Produto numero 1182,296,8.263,S
1182,Produto numero 1182,296,55.344,S
1182,Produto numero 1182,296,57.866,S
1182,Produto numero 1182,296,76.958,S
1182,Produto numero 1182,296,41.322,S
1182,Produto numero 1182,296,97.762,S
1182,Produto numero 1182,296,55.439,S
1182,Produto numero 1182,296,7.79,S
1182,Produto numero 1182,296,67.798,S
1182,Produto numero 1182,296,18.721,S
1182,Produto numero 1182,296,38.819,S
1182,Produto numero 1182,296,85.206,S
1182,Produto numero 1182,296,23.664,S
1182,Produto numero 1182,296,61.358,S
1182,Produto numero 1182,296,57.959,N
1182,Produto numero 1182,296,61.186,N
1182,Produto numero 1182,296,40.589,N
1182,Produto numero 1182,296,68.834,N
1182,Produto numero 1182,296,97.843,N
1183,Produto numero 1183,296,12.965,S
1183,Produto numero 1183,296,97.603,S
1183,Produto numero 1183,296,70.667,S
1183,Produto numero 1183,296,47.592,S
1183,Produto numero 1183,296,11.742,S
1183,Produto numero 1183,296,85.004,S
1183,Produto numero 1183,296,74.686,S
1183,Produto numero 1183,296,37.387,S
1183,Produto numero 1183,296,82.925,S
1183,Produto numero 1183,296,16.583,S
1183,Produto numero 1183,296,2.981,S
1183,Produto numero 1183,296,16.353,S
1183,Produto numero 1183,296,31.308,S
1183,Produto numero 1183,296,53.949,S
1183,Produto numero 1183,296,61.664,S
1183,Produto numero 1183,296,66.502,S
1183,Produto numero 1183,296,3.895,S
1183,Produto numero 1183,296,57.619,S
1183,Produto numero 1183,296,62.921,S
1183,Produto numero 1183,296,52.955,S
1183,Produto numero 1183,296,82.11,N
1183,Produto numero 1183,296,61.803,N
1183,Produto numero 1183,296,57.284,N
1183,Produto numero 1183,296,83.695,N
1183,Produto numero 1183,296,26.85,N
1184,Produto numero 1184,296,31.22,S
1184,Produto numero 1184,296,4.35,S
1184,Produto numero 1184,296,74.883,S
1184,Produto numero 1184,296,99.823,S
1184,Produto numero 1184,296,9.933,S
1184,Produto numero 1184,296,89.927,S
1184,Produto numero 1184,296,99.885,S
1184,Produto numero 1184,296,69.161,S
1184,Produto numero 1184,296,88.684,S
1184,Produto numero 1184,296,92.706,S
1184,Produto numero 1184,296,57.381,S
1184,Produto numero 1184,296,69.781,S
1184,Produto numero 1184,296,45.072,S
1184,Produto numero 1184,296,57.695,S
1184,Produto numero 1184,296,62.775,S
1184,Produto numero 1184,296,51.475,S
1184,Produto numero 1184,296,89.533,S
1184,Produto numero 1184,296,5.824,S
1184,Produto numero 1184,296,31.276,S
1184,Produto numero 1184,296,55.912,S
1184,Produto numero 1184,296,56.176,N
1184,Produto numero 1184,296,41.127,N
1184,Produto numero 1184,296,35.868,N
1184,Produto numero 1184,296,16.175,N
1184,Produto numero 1184,296,99.423,N
1185,Produto numero 1185,296,98.505,S
1185,Produto numero 1185,296,88.184,S
1185,Produto numero 1185,296,25.093,S
1185,Produto numero 1185,296,85.36,S
1185,Produto numero 1185,296,39.219,S
1185,Produto numero 1185,296,36.209,S
1185,Produto numero 1185,296,67.679,S
1185,Produto numero 1185,296,62.205,S
1185,Produto numero 1185,296,67.128,S
1185,Produto numero 1185,296,72.177,S
1185,Produto numero 1185,296,20.492,S
1185,Produto numero 1185,296,87.018,S
1185,Produto numero 1185,296,68.787,S
1185,Produto numero 1185,296,66.167,S
1185,Produto numero 1185,296,44.456,S
1185,Produto numero 1185,296,39.371,S
1185,Produto numero 1185,296,62.032,S
1185,Produto numero 1185,296,47.415,S
1185,Produto numero 1185,296,20.025,S
1185,Produto numero 1185,296,96.56,S
1185,Produto numero 1185,296,78.403,N
1185,Produto numero 1185,296,96.332,N
1185,Produto numero 1185,296,98.661,N
1185,Produto numero 1185,296,1.611,N
1185,Produto numero 1185,296,52.535,N
1186,Produto numero 1186,297,40.083,S
1186,Produto numero 1186,297,50.748,S
1186,Produto numero 1186,297,62.61,S
1186,Produto numero 1186,297,61.443,S
1186,Produto numero 1186,297,36.816,S
1186,Produto numero 1186,297,60.06,S
1186,Produto numero 1186,297,61.946,S
1186,Produto numero 1186,297,32.438,S
1186,Produto numero 1186,297,97.585,S
1186,Produto numero 1186,297,23.325,S
1186,Produto numero 1186,297,17.902,S
1186,Produto numero 1186,297,90.085,S
1186,Produto numero 1186,297,94.068,S
1186,Produto numero 1186,297,17.056,S
1186,Produto numero 1186,297,26.121,S
1186,Produto numero 1186,297,58.099,S
1186,Produto numero 1186,297,6.108,S
1186,Produto numero 1186,297,62.616,S
1186,Produto numero 1186,297,74.297,S
1186,Produto numero 1186,297,79.981,S
1186,Produto numero 1186,297,99.291,N
1186,Produto numero 1186,297,23.917,N
1186,Produto numero 1186,297,44.721,N
1186,Produto numero 1186,297,83.567,N
1186,Produto numero 1186,297,91.495,N
1187,Produto numero 1187,297,82.313,S
1187,Produto numero 1187,297,98.209,S
1187,Produto numero 1187,297,97.737,S
1187,Produto numero 1187,297,85.787,S
1187,Produto numero 1187,297,21.334,S
1187,Produto numero 1187,297,19.423,S
1187,Produto numero 1187,297,60.89,S
1187,Produto numero 1187,297,5.513,S
1187,Produto numero 1187,297,36.808,S
1187,Produto numero 1187,297,72.278,S
1187,Produto numero 1187,297,62.342,S
1187,Produto numero 1187,297,89.505,S
1187,Produto numero 1187,297,55.806,S
1187,Produto numero 1187,297,40.749,S
1187,Produto numero 1187,297,89.761,S
1187,Produto numero 1187,297,67.753,S
1187,Produto numero 1187,297,47.276,S
1187,Produto numero 1187,297,5.007,S
1187,Produto numero 1187,297,85.033,S
1187,Produto numero 1187,297,33.306,S
1187,Produto numero 1187,297,83.549,N
1187,Produto numero 1187,297,67.473,N
1187,Produto numero 1187,297,89.628,N
1187,Produto numero 1187,297,8.749,N
1187,Produto numero 1187,297,24.196,N
1188,Produto numero 1188,297,50.483,S
1188,Produto numero 1188,297,69.935,S
1188,Produto numero 1188,297,53.789,S
1188,Produto numero 1188,297,20.176,S
1188,Produto numero 1188,297,64.262,S
1188,Produto numero 1188,297,38.51,S
1188,Produto numero 1188,297,0.152,S
1188,Produto numero 1188,297,16.658,S
1188,Produto numero 1188,297,31.135,S
1188,Produto numero 1188,297,81.447,S
1188,Produto numero 1188,297,52.373,S
1188,Produto numero 1188,297,0.467,S
1188,Produto numero 1188,297,27.711,S
1188,Produto numero 1188,297,10.006,S
1188,Produto numero 1188,297,89.531,S
1188,Produto numero 1188,297,78.033,S
1188,Produto numero 1188,297,96.964,S
1188,Produto numero 1188,297,13.33,S
1188,Produto numero 1188,297,57.314,S
1188,Produto numero 1188,297,65.601,S
1188,Produto numero 1188,297,73.488,N
1188,Produto numero 1188,297,75.722,N
1188,Produto numero 1188,297,22.822,N
1188,Produto numero 1188,297,32.806,N
1188,Produto numero 1188,297,96.612,N
1189,Produto numero 1189,297,42.514,S
1189,Produto numero 1189,297,92.747,S
1189,Produto numero 1189,297,67.107,S
1189,Produto numero 1189,297,22.394,S
1189,Produto numero 1189,297,96.457,S
1189,Produto numero 1189,297,40.455,S
1189,Produto numero 1189,297,61.784,S
1189,Produto numero 1189,297,6.428,S
1189,Produto numero 1189,297,69.434,S
1189,Produto numero 1189,297,8.368,S
1189,Produto numero 1189,297,92.38,S
1189,Produto numero 1189,297,14.186,S
1189,Produto numero 1189,297,2.41,S
1189,Produto numero 1189,297,7.403,S
1189,Produto numero 1189,297,64.836,S
1189,Produto numero 1189,297,50.411,S
1189,Produto numero 1189,297,41.198,S
1189,Produto numero 1189,297,36.154,S
1189,Produto numero 1189,297,50.762,S
1189,Produto numero 1189,297,38.84,S
1189,Produto numero 1189,297,60.459,N
1189,Produto numero 1189,297,44.97,N
1189,Produto numero 1189,297,94.39,N
1189,Produto numero 1189,297,87.298,N
1189,Produto numero 1189,297,64.481,N
1190,Produto numero 1190,298,52.232,S
1190,Produto numero 1190,298,15.512,S
1190,Produto numero 1190,298,93.145,S
1190,Produto numero 1190,298,38.527,S
1190,Produto numero 1190,298,4.89,S
1190,Produto numero 1190,298,97.544,S
1190,Produto numero 1190,298,45.732,S
1190,Produto numero 1190,298,40.774,S
1190,Produto numero 1190,298,38.844,S
1190,Produto numero 1190,298,96.959,S
1190,Produto numero 1190,298,45.162,S
1190,Produto numero 1190,298,69.484,S
1190,Produto numero 1190,298,64.079,S
1190,Produto numero 1190,298,24.359,S
1190,Produto numero 1190,298,86.811,S
1190,Produto numero 1190,298,3.18,S
1190,Produto numero 1190,298,14.002,S
1190,Produto numero 1190,298,30.154,S
1190,Produto numero 1190,298,16.107,S
1190,Produto numero 1190,298,81.738,S
1190,Produto numero 1190,298,11.52,N
1190,Produto numero 1190,298,98.119,N
1190,Produto numero 1190,298,52.65,N
1190,Produto numero 1190,298,40.578,N
1190,Produto numero 1190,298,63.819,N
1191,Produto numero 1191,298,15.089,S
1191,Produto numero 1191,298,82.482,S
1191,Produto numero 1191,298,97.546,S
1191,Produto numero 1191,298,89.062,S
1191,Produto numero 1191,298,74.069,S
1191,Produto numero 1191,298,85.147,S
1191,Produto numero 1191,298,56.664,S
1191,Produto numero 1191,298,68.08,S
1191,Produto numero 1191,298,6.559,S
1191,Produto numero 1191,298,52.525,S
1191,Produto numero 1191,298,28.243,S
1191,Produto numero 1191,298,9.606,S
1191,Produto numero 1191,298,30.513,S
1191,Produto numero 1191,298,52.017,S
1191,Produto numero 1191,298,34.888,S
1191,Produto numero 1191,298,47.871,S
1191,Produto numero 1191,298,66.989,S
1191,Produto numero 1191,298,20.576,S
1191,Produto numero 1191,298,10.23,S
1191,Produto numero 1191,298,19.063,S
1191,Produto numero 1191,298,74.953,N
1191,Produto numero 1191,298,91.342,N
1191,Produto numero 1191,298,6.309,N
1191,Produto numero 1191,298,98.337,N
1191,Produto numero 1191,298,31.714,N
1192,Produto numero 1192,298,34.258,S
1192,Produto numero 1192,298,25.968,S
1192,Produto numero 1192,298,5.921,S
1192,Produto numero 1192,298,26.654,S
1192,Produto numero 1192,298,66.301,S
1192,Produto numero 1192,298,63.369,S
1192,Produto numero 1192,298,99.588,S
1192,Produto numero 1192,298,4.709,S
1192,Produto numero 1192,298,65.034,S
1192,Produto numero 1192,298,16.624,S
1192,Produto numero 1192,298,67.732,S
1192,Produto numero 1192,298,33.621,S
1192,Produto numero 1192,298,47.807,S
1192,Produto numero 1192,298,99.839,S
1192,Produto numero 1192,298,63.486,S
1192,Produto numero 1192,298,92.815,S
1192,Produto numero 1192,298,15.679,S
1192,Produto numero 1192,298,58.278,S
1192,Produto numero 1192,298,88.734,S
1192,Produto numero 1192,298,49.922,S
1192,Produto numero 1192,298,10.161,N
1192,Produto numero 1192,298,34.24,N
1192,Produto numero 1192,298,98.509,N
1192,Produto numero 1192,298,50.462,N
1192,Produto numero 1192,298,76.252,N
1193,Produto numero 1193,298,73.212,S
1193,Produto numero 1193,298,30.924,S
1193,Produto numero 1193,298,76.421,S
1193,Produto numero 1193,298,4.723,S
1193,Produto numero 1193,298,62.771,S
1193,Produto numero 1193,298,11.326,S
1193,Produto numero 1193,298,65.793,S
1193,Produto numero 1193,298,71.626,S
1193,Produto numero 1193,298,94.027,S
1193,Produto numero 1193,298,4.123,S
1193,Produto numero 1193,298,69.446,S
1193,Produto numero 1193,298,17.541,S
1193,Produto numero 1193,298,19.215,S
1193,Produto numero 1193,298,15.631,S
1193,Produto numero 1193,298,82.195,S
1193,Produto numero 1193,298,81.683,S
1193,Produto numero 1193,298,79.219,S
1193,Produto numero 1193,298,28.043,S
1193,Produto numero 1193,298,28.446,S
1193,Produto numero 1193,298,74.817,S
1193,Produto numero 1193,298,54.118,N
1193,Produto numero 1193,298,34.823,N
1193,Produto numero 1193,298,66.878,N
1193,Produto numero 1193,298,99.551,N
1193,Produto numero 1193,298,9.964,N
1194,Produto numero 1194,299,1.477,S
1194,Produto numero 1194,299,90.926,S
1194,Produto numero 1194,299,26.034,S
1194,Produto numero 1194,299,21.534,S
1194,Produto numero 1194,299,5.284,S
1194,Produto numero 1194,299,8.431,S
1194,Produto numero 1194,299,81.49,S
1194,Produto numero 1194,299,18.219,S
1194,Produto numero 1194,299,61.977,S
1194,Produto numero 1194,299,57.006,S
1194,Produto numero 1194,299,20.009,S
1194,Produto numero 1194,299,10.556,S
1194,Produto numero 1194,299,6.825,S
1194,Produto numero 1194,299,19.9,S
1194,Produto numero 1194,299,20.504,S
1194,Produto numero 1194,299,69.618,S
1194,Produto numero 1194,299,11.474,S
1194,Produto numero 1194,299,87.365,S
1194,Produto numero 1194,299,67.127,S
1194,Produto numero 1194,299,90.001,S
1194,Produto numero 1194,299,1.115,N
1194,Produto numero 1194,299,89.355,N
1194,Produto numero 1194,299,71.148,N
1194,Produto numero 1194,299,0.11,N
1194,Produto numero 1194,299,1.783,N
1195,Produto numero 1195,299,75.481,S
1195,Produto numero 1195,299,79.53,S
1195,Produto numero 1195,299,43.877,S
1195,Produto numero 1195,299,78.42,S
1195,Produto numero 1195,299,19.069,S
1195,Produto numero 1195,299,32.353,S
1195,Produto numero 1195,299,15.134,S
1195,Produto numero 1195,299,55.297,S
1195,Produto numero 1195,299,94.896,S
1195,Produto numero 1195,299,51.078,S
1195,Produto numero 1195,299,80.479,S
1195,Produto numero 1195,299,80.088,S
1195,Produto numero 1195,299,90.406,S
1195,Produto numero 1195,299,64.099,S
1195,Produto numero 1195,299,73.707,S
1195,Produto numero 1195,299,99.175,S
1195,Produto numero 1195,299,92.196,S
1195,Produto numero 1195,299,40.286,S
1195,Produto numero 1195,299,80.285,S
1195,Produto numero 1195,299,0.539,S
1195,Produto numero 1195,299,44.585,N
1195,Produto numero 1195,299,0.687,N
1195,Produto numero 1195,299,26.689,N
1195,Produto numero 1195,299,52.036,N
1195,Produto numero 1195,299,84.199,N
1196,Produto numero 1196,299,83.566,S
1196,Produto numero 1196,299,18.109,S
1196,Produto numero 1196,299,21.936,S
1196,Produto numero 1196,299,23.945,S
1196,Produto numero 1196,299,57.198,S
1196,Produto numero 1196,299,29.098,S
1196,Produto numero 1196,299,27.935,S
1196,Produto numero 1196,299,12.27,S
1196,Produto numero 1196,299,74.338,S
1196,Produto numero 1196,299,69.029,S
1196,Produto numero 1196,299,59.709,S
1196,Produto numero 1196,299,23.591,S
1196,Produto numero 1196,299,72.13,S
1196,Produto numero 1196,299,89.769,S
1196,Produto numero 1196,299,89.228,S
1196,Produto numero 1196,299,64.682,S
1196,Produto numero 1196,299,36.885,S
1196,Produto numero 1196,299,84.812,S
1196,Produto numero 1196,299,11.96,S
1196,Produto numero 1196,299,85.791,S
1196,Produto numero 1196,299,53.287,N
1196,Produto numero 1196,299,71.253,N
1196,Produto numero 1196,299,78.758,N
1196,Produto numero 1196,299,27.307,N
1196,Produto numero 1196,299,96.878,N
1197,Produto numero 1197,299,70.596,S
1197,Produto numero 1197,299,6.256,S
1197,Produto numero 1197,299,84.554,S
1197,Produto numero 1197,299,36.707,S
1197,Produto numero 1197,299,40.017,S
1197,Produto numero 1197,299,99.653,S
1197,Produto numero 1197,299,30.194,S
1197,Produto numero 1197,299,53.114,S
1197,Produto numero 1197,299,79.573,S
1197,Produto numero 1197,299,57.589,S
1197,Produto numero 1197,299,92.977,S
1197,Produto numero 1197,299,28.287,S
1197,Produto numero 1197,299,3.431,S
1197,Produto numero 1197,299,49.337,S
1197,Produto numero 1197,299,49.061,S
1197,Produto numero 1197,299,12.767,S
1197,Produto numero 1197,299,30.564,S
1197,Produto numero 1197,299,94.326,S
1197,Produto numero 1197,299,77.188,S
1197,Produto numero 1197,299,18.764,S
1197,Produto numero 1197,299,95.906,N
1197,Produto numero 1197,299,9.654,N
1197,Produto numero 1197,299,40.621,N
1197,Produto numero 1197,299,54.53,N
1197,Produto numero 1197,299,67.056,N
1198,Produto numero 1198,300,46.308,S
1198,Produto numero 1198,300,89.484,S
1198,Produto numero 1198,300,70.279,S
1198,Produto numero 1198,300,36.491,S
1198,Produto numero 1198,300,52.133,S
1198,Produto numero 1198,300,60.557,S
1198,Produto numero 1198,300,14.953,S
1198,Produto numero 1198,300,13.603,S
1198,Produto numero 1198,300,42.625,S
1198,Produto numero 1198,300,31.752,S
1198,Produto numero 1198,300,23.309,S
1198,Produto numero 1198,300,70.585,S
1198,Produto numero 1198,300,33.233,S
1198,Produto numero 1198,300,38.81,S
1198,Produto numero 1198,300,81.95,S
1198,Produto numero 1198,300,76.372,S
1198,Produto numero 1198,300,43.93,S
1198,Produto numero 1198,300,94.088,S
1198,Produto numero 1198,300,25.156,S
1198,Produto numero 1198,300,25.978,S
1198,Produto numero 1198,300,96.94,N
1198,Produto numero 1198,300,58.373,N
1198,Produto numero 1198,300,86.835,N
1198,Produto numero 1198,300,31.297,N
1198,Produto numero 1198,300,20.566,N
1199,Produto numero 1199,300,86.01,S
1199,Produto numero 1199,300,91.378,S
1199,Produto numero 1199,300,84.465,S
1199,Produto numero 1199,300,41.273,S
1199,Produto numero 1199,300,89.63,S
1199,Produto numero 1199,300,5.904,S
1199,Produto numero 1199,300,37.002,S
1199,Produto numero 1199,300,97.184,S
1199,Produto numero 1199,300,36.787,S
1199,Produto numero 1199,300,67.398,S
1199,Produto numero 1199,300,75.043,S
1199,Produto numero 1199,300,40.793,S
1199,Produto numero 1199,300,51.437,S
1199,Produto numero 1199,300,35.599,S
1199,Produto numero 1199,300,94.611,S
1199,Produto numero 1199,300,16.705,S
1199,Produto numero 1199,300,64.142,S
1199,Produto numero 1199,300,13.36,S
1199,Produto numero 1199,300,48.368,S
1199,Produto numero 1199,300,7.915,S
1199,Produto numero 1199,300,53.998,N
1199,Produto numero 1199,300,15.806,N
1199,Produto numero 1199,300,93.565,N
1199,Produto numero 1199,300,91.83,N
1199,Produto numero 1199,300,75.202,N
1200,Produto numero 1200,300,85.106,S
1200,Produto numero 1200,300,21.871,S
1200,Produto numero 1200,300,14.45,S
1200,Produto numero 1200,300,79.422,S
1200,Produto numero 1200,300,5.026,S
1200,Produto numero 1200,300,38.346,S
1200,Produto numero 1200,300,24.073,S
1200,Produto numero 1200,300,80.037,S
1200,Produto numero 1200,300,44.581,S
1200,Produto numero 1200,300,19.725,S
1200,Produto numero 1200,300,81.061,S
1200,Produto numero 1200,300,52.486,S
1200,Produto numero 1200,300,90.316,S
1200,Produto numero 1200,300,65.003,S
1200,Produto numero 1200,300,31.271,S
1200,Produto numero 1200,300,48.098,S
1200,Produto numero 1200,300,77.126,S
1200,Produto numero 1200,300,76.133,S
1200,Produto numero 1200,300,68.21,S
1200,Produto numero 1200,300,12.534,S
1200,Produto numero 1200,300,75.193,N
1200,Produto numero 1200,300,47.471,N
1200,Produto numero 1200,300,21.583,N
1200,Produto numero 1200,300,30.306,N
1200,Produto numero 1200,300,85.738,N
1201,Produto numero 1201,300,60.388,S
1201,Produto numero 1201,300,56.402,S
1201,Produto numero 1201,300,8.809,S
1201,Produto numero 1201,300,32.659,S
